Cuenta,Código QR,OLT,FSP,Latitud,Longitud,Ubicacion,Puerto N2,Estatus  
0100625350,TP579048,SAN_CRISTOBAL_DF,0/5/3,19.617688,-99.060116,Poste,4,ACTIVA
0100625361,TP579700,SAN_CRISTOBAL_DF,0/4/13,19.621513,-99.054391,Poste,5,ACTIVA
0100625382,TP579470,SAN_CRISTOBAL_DF,0/13/6,19.627763,-99.049797,Poste,2,ACTIVA
0100625448,TP464580,SAN_CRISTOBAL_DF,0/1/6,19.636602,-99.068739,Poste,3,ACTIVA
0100625502,TPHW003219,SAN_CRISTOBAL_DF,0/6/14,19.627488,-99.056516,Poste,9,ACTIVA
0100625652,TP537575,SAN_CRISTOBAL_DF,0/5/7,19.625315,-99.064422,Poste,4,INACTIVA
0100625653,TP652770,SAN_CRISTOBAL_DF,0/4/10,19.626563,-99.062047,Poste,9,ACTIVA
0100625818,TP652933,SAN_CRISTOBAL_DF,0/3/13,19.626487,-99.049078,Poste,12,ACTIVA
0100626623,TP651495,SAN_CRISTOBAL_DF,0/1/1,19.620037,-99.067297,Poste,11,ACTIVA
0100626891,TP579662,SAN_CRISTOBAL_DF,0/4/6,19.633765,-99.064874,Poste,2,INACTIVA
0100626987,TP652312,SAN_CRISTOBAL_DF,0/5/0,19.616438,-99.048313,Poste,6,ACTIVA
0100627079,TP579053,SAN_CRISTOBAL_DF,0/5/15,19.615862,-99.061203,Poste,12,ACTIVA
0100627100,TP652677,SAN_CRISTOBAL_DF,0/5/5,19.61325,-99.059847,Poste,3,ACTIVA
0100627349,TP579646,SAN_CRISTOBAL_DF,0/4/4,19.637463,-99.063422,Poste,6,ACTIVA
0100627394,TP651105,SAN_CRISTOBAL_DF,0/4/9,19.619712,-99.064578,Poste,13,ACTIVA
0100627399,TP579032,SAN_CRISTOBAL_DF,0/4/11,19.631187,-99.062812,Poste,3,ACTIVA
0100627412,TP652754,SAN_CRISTOBAL_DF,0/4/6,19.633362,-99.063734,Poste,6,ACTIVA
0100627457,TP652691,SAN_CRISTOBAL_DF,0/4/7,19.620487,-99.058234,Poste,9,ACTIVA
0100627792,TP652676,SAN_CRISTOBAL_DF,0/5/5,19.614137,-99.058609,Poste,2,ACTIVA
0100628376,TP652665,SAN_CRISTOBAL_DF,0/5/5,19.617138,-99.054141,Poste,9,ACTIVA
0100628384,TP792399,SAN_CRISTOBAL_DF,0/5/12,19.614287,-99.051422,Poste,13,ACTIVA
0100628400,TP652670,SAN_CRISTOBAL_DF,0/5/5,19.615888,-99.055922,Poste,1,ACTIVA
0100628416,TP651692,SAN_CRISTOBAL_DF,0/5/7,19.625887,-99.064109,Poste,2,ACTIVA
0100628417,TP464911,SAN_CRISTOBAL_DF,0/1/2,19.627913,-99.066016,Poste,9,ACTIVA
0100628889,TP967479,SAN_CRISTOBAL_DF,0/13/6,19.624637,-99.047328,Poste,13,INACTIVA
0100628951,TP579931,SAN_CRISTOBAL_DF,0/11/11,19.615864,-99.052515,Poste,4,ACTIVA
0100628972,TP792792,SAN_CRISTOBAL_DF,0/13/10,19.615938,-99.059391,Poste,8,ACTIVA
0100628990,TP579893,SAN_CRISTOBAL_DF,0/4/8,19.625938,-99.060391,Poste,8,ACTIVA
0100629921,TP652996,SAN_CRISTOBAL_DF,0/4/0,19.630218,-99.055638,Poste,1,ACTIVA
0100630162,TP631947,SAN_CRISTOBAL_DF,0/4/3,19.636738,-99.062453,Poste,5,ACTIVA
0100630216,TP579632,SAN_CRISTOBAL_DF,0/7/0,19.631863,-99.057141,Poste,3,ACTIVA
0100630352,TP885410,SAN_CRISTOBAL_DF,0/15/15,19.634338,-99.062047,Poste,5,ACTIVA
0100630618,TP651114,SAN_CRISTOBAL_DF,0/2/13,19.638241,-99.080134,Poste,14,ACTIVA
0100630640,TP651492,SAN_CRISTOBAL_DF,0/1/1,19.621488,-99.068016,Poste,2,ACTIVA
0100631675,TP651117,SAN_CRISTOBAL_DF,0/2/13,19.638094,-99.079526,Poste,16,ACTIVA
0100632430,TP794449,SAN_CRISTOBAL_DF,0/5/2,19.614091,-99.047186,Poste,8,ACTIVA
0100632552,TP579517,SAN_CRISTOBAL_DF,0/2/13,19.639488,-99.078672,Poste,1,ACTIVA
0100632681,TP579528,SAN_CRISTOBAL_DF,0/13/8,19.619412,-99.050297,Poste,2,ACTIVA
0100632961,TP652925,SAN_CRISTOBAL_DF,0/3/13,19.627763,-99.049859,Poste,9,ACTIVA
0100632996,TP652439,SAN_CRISTOBAL_DF,0/16/10,19.628538,-99.050578,Poste,6,ACTIVA
0100633080,TP652852,SAN_CRISTOBAL_DF,0/4/2,19.632821,-99.060828,Poste,10,ACTIVA
0100633157,TP652921,SAN_CRISTOBAL_DF,0/5/13,19.624647,-99.047995,Poste,5,ACTIVA
0100633168,TP652695,SAN_CRISTOBAL_DF,0/4/7,19.621713,-99.057455,Poste,5,ACTIVA
0100633305,TP579569,SAN_CRISTOBAL_DF,0/4/9,19.624506,-99.062749,Poste,6,ACTIVA
0100633314,TP967542,SAN_CRISTOBAL_DF,0/13/7,19.637118,-99.056821,Poste,5,ACTIVA
0100633325,TP652225,SAN_CRISTOBAL_DF,0/5/6,19.613113,-99.056391,Poste,9,ACTIVA
0100634022,TP652364,SAN_CRISTOBAL_DF,0/1/7,19.631113,-99.070922,Poste,5,ACTIVA
0100634229,TP652674,SAN_CRISTOBAL_DF,0/8/4,19.614437,-99.05811,Poste,9,ACTIVA
0100635066,TP652222,SAN_CRISTOBAL_DF,0/11/11,19.613937,-99.05539,Poste,8,ACTIVA
0100635074,TP651693,SAN_CRISTOBAL_DF,0/11/15,19.62597,-99.064065,Poste,2,ACTIVA
0100635091,TP652222,SAN_CRISTOBAL_DF,0/11/11,19.613937,-99.05539,Poste,5,ACTIVA
0100635105,TP579530,SAN_CRISTOBAL_DF,0/4/14,19.618888,-99.051359,Poste,16,ACTIVA
0100635111,TP794288,SAN_CRISTOBAL_DF,0/4/4,19.637013,-99.063437,Poste,1,ACTIVA
0100635256,TP652962,SAN_CRISTOBAL_DF,0/4/1,19.633188,-99.054812,Poste,8,ACTIVA
0100635440,TP464912,SAN_CRISTOBAL_DF,0/1/2,19.627338,-99.065953,Poste,2,ACTIVA
0100636244,TP652300,SAN_CRISTOBAL_DF,0/16/10,19.628887,-99.050984,Poste,9,ACTIVA
0100636934,TPHW003225,SAN_CRISTOBAL_DF,0/6/14,19.625262,-99.058422,Poste,7,INACTIVA
0100637071,TP652176,SAN_CRISTOBAL_DF,0/4/3,19.634412,-99.062015,Poste,7,ACTIVA
0100637694,TP652848,SAN_CRISTOBAL_DF,0/4/2,19.636787,-99.059328,Poste,8,ACTIVA
0100638276,TP464912,SAN_CRISTOBAL_DF,0/1/2,19.627338,-99.065953,Poste,6,ACTIVA
0100638800,TP652313,SAN_CRISTOBAL_DF,0/12/7,19.614813,-99.046578,Poste,1,ACTIVA
0100638960,TP794263,SAN_CRISTOBAL_DF,0/5/15,19.617938,-99.058953,Poste,6,ACTIVA
0100638980,TP579689,SAN_CRISTOBAL_DF,0/12/7,19.616382,-99.045831,Poste,13,ACTIVA
0100639102,TP652404,SAN_CRISTOBAL_DF,0/5/0,19.616738,-99.047484,Poste,13,ACTIVA
0100639125,TP792779,SAN_CRISTOBAL_DF,0/5/4,19.619462,-99.053953,Poste,11,ACTIVA
0100640797,TP652670,SAN_CRISTOBAL_DF,0/5/5,19.615888,-99.055922,Poste,13,ACTIVA
0100642003,TP579571,SAN_CRISTOBAL_DF,0/4/9,19.622863,-99.063047,Poste,2,ACTIVA
0100642099,TP579571,SAN_CRISTOBAL_DF,0/4/9,19.622863,-99.063047,Poste,3,ACTIVA
0100642158,TP652670,SAN_CRISTOBAL_DF,0/5/5,19.615888,-99.055922,Poste,2,ACTIVA
0100642566,TP651115,SAN_CRISTOBAL_DF,0/13/3,19.638241,-99.080134,Poste,4,ACTIVA
0100643837,TP537570,SAN_CRISTOBAL_DF,0/5/7,19.624797,-99.064682,Poste,1,ACTIVA
0100643882,TP967515,SAN_CRISTOBAL_DF,0/15/13,19.622461,-99.052076,Poste,6,ACTIVA
0100644306,TP652487,SAN_CRISTOBAL_DF,0/12/7,19.615463,-99.044453,Poste,14,ACTIVA
0100645279,TP584449,CHICONAUTLA_DF,0/7/4,19.61438,-99.026135,Poste,6,ACTIVA
0100645337,TP651748,SAN_CRISTOBAL_DF,0/16/3,19.623821,-99.072804,Poste,14,ACTIVA
0100646892,TP416095,ESPUELAS_DF,0/3/1,19.674912,-99.014953,Poste,8,ACTIVA
0100647588,TP537575,SAN_CRISTOBAL_DF,0/5/7,19.625315,-99.064422,Poste,5,ACTIVA
0100647600,TP464912,SAN_CRISTOBAL_DF,0/1/2,19.627338,-99.065953,Poste,4,ACTIVA
0100648509,TP652312,SAN_CRISTOBAL_DF,0/5/0,19.616438,-99.048313,Poste,5,ACTIVA
0100649202,TP579933,SAN_CRISTOBAL_DF,0/11/11,19.615325,-99.053224,Poste,7,ACTIVA
0100649224,TP794958,SAN_CRISTOBAL_DF,0/16/2,19.622787,-99.073203,Poste,9,ACTIVA
0100649570,TP579679,SAN_CRISTOBAL_DF,0/11/3,19.625063,-99.074422,Poste,8,ACTIVA
0100649814,TP578241,SAN_CRISTOBAL_DF,0/2/11,19.632662,-99.079609,Poste,6,ACTIVA
0100649987,TP967554,SAN_CRISTOBAL_DF,0/8/12,19.629512,-99.084734,Poste,2,ACTIVA
0100650106,TP578241,SAN_CRISTOBAL_DF,0/2/11,19.632662,-99.079609,Poste,15,ACTIVA
0100650141,TP579841,SAN_CRISTOBAL_DF,0/5/0,19.619513,-99.045641,Poste,5,ACTIVA
0100650145,TP652670,SAN_CRISTOBAL_DF,0/5/5,19.615888,-99.055922,Poste,7,ACTIVA
0100650218,TP579678,SAN_CRISTOBAL_DF,0/3/0,19.624812,-99.074391,Poste,3,ACTIVA
0100650322,TP579423,SAN_CRISTOBAL_DF,0/2/15,19.626162,-99.076547,Poste,9,INACTIVA
0100650381,TP579557,SAN_CRISTOBAL_DF,0/2/15,19.631844,-99.073843,Poste,16,ACTIVA
0100650400,TP579423,SAN_CRISTOBAL_DF,0/2/15,19.626162,-99.076547,Poste,10,ACTIVA
0100650409,TP464913,SAN_CRISTOBAL_DF,0/1/2,19.627237,-99.065578,Poste,8,ACTIVA
0100650497,TP654284,SAN_CRISTOBAL_DF,0/6/15,19.621238,-99.063985,Poste,9,ACTIVA
0100650727,TP794958,SAN_CRISTOBAL_DF,0/16/2,19.622787,-99.073203,Poste,5,ACTIVA
0100650955,TP578220,SAN_CRISTOBAL_DF,0/12/2,19.632738,-99.07986,Poste,5,ACTIVA
0100651006,TP578336,SAN_CRISTOBAL_DF,0/12/8,19.629382,-99.079451,Poste,3,ACTIVA
0100651166,TP579210,SAN_CRISTOBAL_DF,0/1/9,19.637101,-99.070046,Poste,5,ACTIVA
0100651215,TP967529,SAN_CRISTOBAL_DF,0/14/6,19.61975,-99.078632,Poste,15,ACTIVA
0100651618,TP578217,SAN_CRISTOBAL_DF,0/12/8,19.63319,-99.081295,Poste,2,ACTIVA
0100651634,TP579557,SAN_CRISTOBAL_DF,0/2/15,19.631844,-99.073843,Poste,2,ACTIVA
0100651643,TP464876,SAN_CRISTOBAL_DF,0/1/10,19.633537,-99.072328,Poste,1,ACTIVA
0100651666,TP578099,SAN_CRISTOBAL_DF,0/2/15,19.630477,-99.074593,Poste,3,ACTIVA
0100651683,TP579521,SAN_CRISTOBAL_DF,0/5/10,19.631213,-99.074172,Poste,8,ACTIVA
0100651749,TP652702,SAN_CRISTOBAL_DF,0/12/4,19.626836,-99.076288,Poste,7,ACTIVA
0100651764,TP652700,SAN_CRISTOBAL_DF,0/12/4,19.626505,-99.076444,Poste,6,ACTIVA
0100651798,TP578237,SAN_CRISTOBAL_DF,0/1/4,19.631764,-99.066946,Poste,4,ACTIVA
0100651814,TP651355,SAN_CRISTOBAL_DF,0/1/5,19.633062,-99.068328,Poste,5,ACTIVA
0100651820,TP537345,SAN_CRISTOBAL_DF,0/11/7,19.635413,-99.072643,Poste,1,ACTIVA
0100651860,TP651569,SAN_CRISTOBAL_DF,0/5/12,19.613588,-99.052359,Poste,2,ACTIVA
0100651969,TP464889,SAN_CRISTOBAL_DF,0/1/6,19.636537,-99.069516,Poste,4,ACTIVA
0100652808,TP1326015,COACALCO_DF,0/2/0,19.625526,-99.077224,Poste,3,CANCELADA
0100652829,TP578239,SAN_CRISTOBAL_DF,0/1/4,19.630262,-99.067672,Poste,2,ACTIVA
0100652907,TP652566,SAN_CRISTOBAL_DF,0/4/12,19.629288,-99.053265,Poste,10,ACTIVA
0100653314,TP578248,SAN_CRISTOBAL_DF,0/1/9,19.639106,-99.070041,Poste,4,ACTIVA
0100653357,TP652177,SAN_CRISTOBAL_DF,0/4/3,19.635538,-99.061484,Poste,6,ACTIVA
0100653390,TP652952,SAN_CRISTOBAL_DF,0/5/7,19.625638,-99.064297,Poste,5,ACTIVA
0100653450,TP652702,SAN_CRISTOBAL_DF,0/12/4,19.626836,-99.076288,Poste,8,ACTIVA
0100653469,TP651115,SAN_CRISTOBAL_DF,0/13/3,19.638241,-99.080134,Poste,1,ACTIVA
0100653480,TP578579,SAN_CRISTOBAL_DF,0/1/3,19.630141,-99.065721,Poste,8,ACTIVA
0100653537,TP537679,SAN_CRISTOBAL_DF,0/8/0,19.638513,-99.066672,Poste,7,ACTIVA
0100653646,TP652573,SAN_CRISTOBAL_DF,0/4/12,19.629463,-99.052016,Poste,1,ACTIVA
0100654343,TP651359,SAN_CRISTOBAL_DF,0/4/5,19.634712,-99.067859,Poste,5,ACTIVA
0100654811,TP579051,SAN_CRISTOBAL_DF,0/5/15,19.617112,-99.060953,Poste,2,ACTIVA
0100655294,TP652754,SAN_CRISTOBAL_DF,0/4/6,19.633362,-99.063734,Poste,10,ACTIVA
0100655369,TP651569,SAN_CRISTOBAL_DF,0/5/12,19.613588,-99.052359,Poste,10,ACTIVA
0100655387,TP651570,SAN_CRISTOBAL_DF,0/5/6,19.613662,-99.052391,Poste,3,ACTIVA
0100655396,TP652437,SAN_CRISTOBAL_DF,0/4/15,19.624918,-99.049237,Poste,12,ACTIVA
0100655438,TP464876,SAN_CRISTOBAL_DF,0/1/10,19.633537,-99.072328,Poste,4,ACTIVA
0100655465,TP464963,SAN_CRISTOBAL_DF,0/1/11,19.634688,-99.07214,Poste,2,ACTIVA
0100655479,TP792171,SAN_CRISTOBAL_DF,0/12/14,19.636413,-99.076703,Poste,7,ACTIVA
0100655504,TP578248,SAN_CRISTOBAL_DF,0/1/9,19.639106,-99.070041,Poste,3,ACTIVA
0100655528,TP578222,SAN_CRISTOBAL_DF,0/12/8,19.632682,-99.079777,Poste,1,ACTIVA
0100655645,TP652223,SAN_CRISTOBAL_DF,0/11/11,19.613264,-99.056391,Poste,10,ACTIVA
0100655655,TP969095,COACALCO_DF,0/2/0,19.619437,-99.066453,Poste,2,CANCELADA
0100655670,TP652699,SAN_CRISTOBAL_DF,0/5/10,19.62681,-99.076255,Poste,1,ACTIVA
0100655779,TP794143,SAN_CRISTOBAL_DF,0/4/11,19.631688,-99.062812,Subterráneo,4,ACTIVA
0100655824,TP792797,SAN_CRISTOBAL_DF,0/5/4,19.614728,-99.061222,Poste,2,ACTIVA
0100655862,TP794449,SAN_CRISTOBAL_DF,0/5/2,19.614091,-99.047186,Poste,7,ACTIVA
0100655870,TP652868,SAN_CRISTOBAL_DF,0/3/2,19.625341,-99.066664,Poste,2,ACTIVA
0100655897,TP579522,SAN_CRISTOBAL_DF,0/2/15,19.631113,-99.074234,Poste,11,ACTIVA
0100656145,TP578337,SAN_CRISTOBAL_DF,0/2/11,19.628748,-99.079674,Poste,5,ACTIVA
0100656850,TP652674,SAN_CRISTOBAL_DF,0/8/4,19.614437,-99.05811,Poste,10,ACTIVA
0100656853,TP579823,SAN_CRISTOBAL_DF,0/11/5,19.626338,-99.07198,Poste,6,ACTIVA
0100657038,TP968600,SAN_CRISTOBAL_DF,0/6/4,19.63804,-99.072453,Poste,9,ACTIVA
0100657387,TP652221,SAN_CRISTOBAL_DF,0/5/6,19.613985,-99.05538,Poste,9,ACTIVA
0100657411,TP652903,SAN_CRISTOBAL_DF,0/1/5,19.632487,-99.067765,Poste,2,ACTIVA
0100657548,TP968600,SAN_CRISTOBAL_DF,0/6/4,19.63804,-99.072453,Poste,14,ACTIVA
0100657623,TP792795,SAN_CRISTOBAL_DF,0/5/4,19.615187,-99.060609,Poste,15,ACTIVA
0100657626,TP578428,SAN_CRISTOBAL_DF,0/2/12,19.636687,-99.080922,Poste,5,ACTIVA
0100657659,TP652943,SAN_CRISTOBAL_DF,0/5/9,19.620913,-99.080734,Poste,3,ACTIVA
0100657788,TP464954,SAN_CRISTOBAL_DF,0/1/7,19.633127,-99.068984,Poste,1,ACTIVA
0100658273,TP651364,SAN_CRISTOBAL_DF,0/16/6,19.63654,-99.07531,Poste,1,ACTIVA
0100658695,TP579903,SAN_CRISTOBAL_DF,0/8/7,19.627033,-99.076149,Poste,7,ACTIVA
0100658717,TP651750,SAN_CRISTOBAL_DF,0/11/3,19.627133,-99.072895,Poste,8,ACTIVA
0100658804,TP579043,SAN_CRISTOBAL_DF,0/5/3,19.618902,-99.058371,Poste,4,ACTIVA
0100658894,TP651490,SAN_CRISTOBAL_DF,0/1/1,19.62071,-99.066925,Poste,4,ACTIVA
0100658911,TP464878,SAN_CRISTOBAL_DF,0/1/10,19.631737,-99.072453,Poste,7,ACTIVA
0100658920,TP464640,SAN_CRISTOBAL_DF,0/12/1,19.636573,-99.080611,Poste,6,ACTIVA
0100658976,TP537355,SAN_CRISTOBAL_DF,0/11/7,19.636387,-99.073172,Poste,9,ACTIVA
0100659121,TP578232,SAN_CRISTOBAL_DF,0/1/4,19.631039,-99.067903,Poste,7,ACTIVA
0100659206,TP652911,SAN_CRISTOBAL_DF,0/8/7,19.62816,-99.075667,Poste,3,ACTIVA
0100659249,TP652609,SAN_CRISTOBAL_DF,0/5/14,19.620956,-99.080565,Poste,16,INACTIVA
0100659329,TP579201,SAN_CRISTOBAL_DF,0/13/13,19.638553,-99.070816,Poste,7,ACTIVA
0100659801,TP579833,SAN_CRISTOBAL_DF,0/3/10,19.614988,-99.080516,Poste,5,ACTIVA
0100660152,TP578519,SAN_CRISTOBAL_DF,0/2/14,19.637638,-99.077766,Poste,12,ACTIVA
0100660226,TP652507,SAN_CRISTOBAL_DF,0/13/4,19.61954,-99.078545,Poste,5,ACTIVA
0100660239,TP652088,SAN_CRISTOBAL_DF,0/1/14,19.619313,-99.077688,Poste,12,ACTIVA
0100660543,TP579204,SAN_CRISTOBAL_DF,0/1/9,19.638465,-99.07083,Poste,12,ACTIVA
0100660623,TP792413,SAN_CRISTOBAL_DF,0/13/4,19.619912,-99.078734,Poste,5,ACTIVA
0100660641,TP652091,SAN_CRISTOBAL_DF,0/7/1,19.620517,-99.079616,Poste,4,ACTIVA
0100660717,TP537573,SAN_CRISTOBAL_DF,0/5/7,19.625075,-99.064559,Poste,3,ACTIVA
0100660779,TP652088,SAN_CRISTOBAL_DF,0/1/14,19.619313,-99.077688,Poste,3,ACTIVA
0100660782,TP578240,SAN_CRISTOBAL_DF,0/5/8,19.632498,-99.079378,Poste,10,ACTIVA
0100660808,TP578224,SAN_CRISTOBAL_DF,0/5/8,19.632697,-99.079875,Poste,4,ACTIVA
0100660848,TP464956,SAN_CRISTOBAL_DF,0/1/7,19.630837,-99.070141,Poste,13,ACTIVA
0100660893,TP652695,SAN_CRISTOBAL_DF,0/4/7,19.621713,-99.057455,Poste,4,ACTIVA
0100660896,TP537353,SAN_CRISTOBAL_DF,0/1/12,19.632962,-99.073891,Poste,1,ACTIVA
0100660897,TP652613,SAN_CRISTOBAL_DF,0/5/14,19.619901,-99.078827,Poste,4,ACTIVA
0100660963,TP652612,SAN_CRISTOBAL_DF,0/1/14,19.620085,-99.079023,Poste,15,ACTIVA
0100660973,TP579201,SAN_CRISTOBAL_DF,0/13/13,19.638553,-99.070816,Poste,13,ACTIVA
0100660977,TP652508,SAN_CRISTOBAL_DF,0/1/14,19.619537,-99.078286,Poste,10,ACTIVA
0100661043,TP652613,SAN_CRISTOBAL_DF,0/5/14,19.619901,-99.078827,Poste,6,ACTIVA
0100661046,TP644529,SAN_CRISTOBAL_DF,0/8/10,19.628762,-99.074203,Poste,2,ACTIVA
0100661049,TP579204,SAN_CRISTOBAL_DF,0/1/9,19.638465,-99.07083,Poste,4,ACTIVA
0100661073,TP652616,SAN_CRISTOBAL_DF,0/12/5,19.619982,-99.078698,Poste,6,ACTIVA
0100661127,TP792167,SAN_CRISTOBAL_DF,0/8/6,19.618937,-99.075672,Poste,4,ACTIVA
0100661155,TP652698,SAN_CRISTOBAL_DF,0/2/15,19.626688,-99.076297,Poste,10,ACTIVA
0100661165,TP464500,SAN_CRISTOBAL_DF,0/2/14,19.639612,-99.077516,Poste,11,ACTIVA
0100661175,TP652524,SAN_CRISTOBAL_DF,0/7/1,19.620438,-99.080078,Poste,10,ACTIVA
0100661210,TP652619,SAN_CRISTOBAL_DF,0/5/9,19.620039,-99.079004,Poste,3,ACTIVA
0100661281,TP652508,SAN_CRISTOBAL_DF,0/1/14,19.619537,-99.078286,Poste,11,ACTIVA
0100661297,TP652510,SAN_CRISTOBAL_DF,0/13/4,19.619803,-99.078279,Poste,1,ACTIVA
0100661368,TP537349,SAN_CRISTOBAL_DF,0/1/12,19.634112,-99.073299,Poste,6,ACTIVA
0100661389,TP652507,SAN_CRISTOBAL_DF,0/13/4,19.61954,-99.078545,Poste,2,ACTIVA
0100661744,TP652523,SAN_CRISTOBAL_DF,0/5/9,19.620439,-99.080088,Poste,9,ACTIVA
0100662008,TP578574,SAN_CRISTOBAL_DF,0/1/3,19.629487,-99.067422,Poste,2,ACTIVA
0100662048,TP652612,SAN_CRISTOBAL_DF,0/1/14,19.620085,-99.079023,Poste,4,ACTIVA
0100662105,TP652507,SAN_CRISTOBAL_DF,0/13/4,19.61954,-99.078545,Poste,11,ACTIVA
0100662109,TP652508,SAN_CRISTOBAL_DF,0/1/14,19.619537,-99.078286,Poste,4,ACTIVA
0100662245,TP794848,SAN_CRISTOBAL_DF,0/16/5,19.637687,-99.078234,Poste,8,ACTIVA
0100662275,TP967500,SAN_CRISTOBAL_DF,0/8/1,19.617938,-99.07761,Poste,14,ACTIVA
0100662536,TP652507,SAN_CRISTOBAL_DF,0/13/4,19.61954,-99.078545,Poste,7,ACTIVA
0100662582,TP579541,SAN_CRISTOBAL_DF,0/3/11,19.615937,-99.079627,Poste,10,ACTIVA
0100662630,TP652861,SAN_CRISTOBAL_DF,0/1/0,19.623762,-99.072297,Poste,4,ACTIVA
0100662651,TP652667,SAN_CRISTOBAL_DF,0/8/4,19.616263,-99.055297,Poste,6,ACTIVA
0100662677,TP579837,SAN_CRISTOBAL_DF,0/7/7,19.613934,-99.082539,Poste,2,ACTIVA
0100662726,TP652508,SAN_CRISTOBAL_DF,0/1/14,19.619537,-99.078286,Poste,16,ACTIVA
0100662727,TP464904,SAN_CRISTOBAL_DF,0/12/3,19.635762,-99.076641,Poste,5,ACTIVA
0100662738,TP652720,SAN_CRISTOBAL_DF,0/1/15,19.616597,-99.076391,Poste,4,ACTIVA
0100662744,TP652082,SAN_CRISTOBAL_DF,0/5/14,19.619313,-99.077688,Poste,6,ACTIVA
0100662749,TP792131,SAN_CRISTOBAL_DF,0/1/15,19.617821,-99.075554,Poste,1,ACTIVA
0100662752,TP652941,SAN_CRISTOBAL_DF,0/12/5,19.621112,-99.081016,Poste,3,ACTIVA
0100662758,TP578244,SAN_CRISTOBAL_DF,0/6/4,19.638087,-99.070609,Poste,1,ACTIVA
0100662759,TP652516,SAN_CRISTOBAL_DF,0/5/14,19.620517,-99.079616,Poste,6,ACTIVA
0100662772,TP652618,SAN_CRISTOBAL_DF,0/7/5,19.620076,-99.079023,Poste,15,ACTIVA
0100662837,TP651615,SAN_CRISTOBAL_DF,0/3/6,19.615862,-99.088297,Poste,2,ACTIVA
0100662949,TP652508,SAN_CRISTOBAL_DF,0/1/14,19.619537,-99.078286,Poste,7,ACTIVA
0100662959,TP652521,SAN_CRISTOBAL_DF,0/1/14,19.620438,-99.080047,Poste,7,ACTIVA
0100662962,TP652612,SAN_CRISTOBAL_DF,0/1/14,19.620085,-99.079023,Poste,9,ACTIVA
0100662969,TP652613,SAN_CRISTOBAL_DF,0/5/14,19.619901,-99.078827,Poste,8,ACTIVA
0100663029,TP579918,SAN_CRISTOBAL_DF,0/3/8,19.618064,-99.083734,Poste,2,ACTIVA
0100663034,TP652609,SAN_CRISTOBAL_DF,0/5/14,19.620956,-99.080565,Poste,7,ACTIVA
0100663063,TP652521,SAN_CRISTOBAL_DF,0/1/14,19.620438,-99.080047,Poste,4,ACTIVA
0100663091,TP651403,SAN_CRISTOBAL_DF,0/12/5,19.619788,-99.076953,Poste,3,ACTIVA
0100663137,TP652508,SAN_CRISTOBAL_DF,0/1/14,19.619537,-99.078286,Poste,3,ACTIVA
0100663725,TP792789,SAN_CRISTOBAL_DF,0/5/4,19.616863,-99.057984,Poste,4,ACTIVA
0100663744,TP794156,SAN_CRISTOBAL_DF,0/3/7,19.61379,-99.087653,Poste,8,ACTIVA
0100663761,TP652508,SAN_CRISTOBAL_DF,0/1/14,19.619537,-99.078286,Poste,9,ACTIVA
0100663817,TP792242,SAN_CRISTOBAL_DF,0/13/15,19.621814,-99.083547,Poste,4,ACTIVA
0100664085,TP651709,SAN_CRISTOBAL_DF,0/3/4,19.616263,-99.086234,Poste,5,ACTIVA
0100664212,TP652615,SAN_CRISTOBAL_DF,0/7/5,19.61975,-99.078632,Poste,9,ACTIVA
0100664220,TP579930,SAN_CRISTOBAL_DF,0/5/6,19.615768,-99.052563,Poste,12,ACTIVA
0100664335,TP464874,SAN_CRISTOBAL_DF,0/1/10,19.635287,-99.071422,Poste,5,ACTIVA
0100664339,TP652619,SAN_CRISTOBAL_DF,0/5/9,19.620039,-99.079004,Poste,12,ACTIVA
0100664350,TP652613,SAN_CRISTOBAL_DF,0/5/14,19.619901,-99.078827,Poste,1,ACTIVA
0100664485,TP652082,SAN_CRISTOBAL_DF,0/5/14,19.619313,-99.077688,Poste,5,ACTIVA
0100664736,TP652610,SAN_CRISTOBAL_DF,0/5/9,19.620662,-99.080391,Poste,5,ACTIVA
0100664954,TP579839,SAN_CRISTOBAL_DF,0/3/10,19.614988,-99.081922,Poste,4,ACTIVA
0100664978,TP794677,SAN_CRISTOBAL_DF,0/12/5,19.620487,-99.076484,Poste,13,ACTIVA
0100665180,TP579680,SAN_CRISTOBAL_DF,0/11/3,19.625412,-99.074172,Poste,7,ACTIVA
0100665215,TP652941,SAN_CRISTOBAL_DF,0/12/5,19.621112,-99.081016,Poste,2,ACTIVA
0100665223,TP652522,SAN_CRISTOBAL_DF,0/7/5,19.620514,-99.079616,Poste,10,ACTIVA
0100665236,TP652082,SAN_CRISTOBAL_DF,0/5/14,19.619313,-99.077688,Poste,13,ACTIVA
0100665243,TP651637,SAN_CRISTOBAL_DF,0/2/7,19.619412,-99.084734,Poste,15,ACTIVA
0100665273,TP652516,SAN_CRISTOBAL_DF,0/5/14,19.620517,-99.079616,Poste,9,ACTIVA
0100665281,TP652514,SAN_CRISTOBAL_DF,0/5/9,19.620505,-99.079513,Poste,9,ACTIVA
0100665356,TP652619,SAN_CRISTOBAL_DF,0/5/9,19.620039,-99.079004,Poste,7,ACTIVA
0100665405,TP652507,SAN_CRISTOBAL_DF,0/13/4,19.61954,-99.078545,Poste,4,ACTIVA
0100665556,TP579887,SAN_CRISTOBAL_DF,0/16/3,19.627738,-99.071547,Poste,3,ACTIVA
